taxonomy	31	46	91	106	47	92	107	33	48	93	34	49	94	109	35	50	95	36	96	111	37	97	112	98	113	39	99	114	40	55	100	115	41	56	101	116	42	57	87	102	58	88	103	118	59	89	104	119	60	90	120
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira	0	0.226825731800106	0	0	0	0	0.0607936332485907	0	0	0	0	0	0	0.356440685158206	0.349427661588777	0.0859648117370623	0	0	0	0	0	0	0.324700850669057	0	0.0774021039299159	0.0598134906609391	0	0	0	0.314654240626426	0	0	0	0	0	0	0	0	0	0	0.0608249382246721	0	0.0210699311013253	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lacrimispora	0.0101040719409922	0.0272765120519115	0	0	0.0108495171964848	0	0	0	0	0.121623242030252	0.15332842151377	0	0.0726321905868681	0	0.235820638609175	0	0	0	0	0.0659893160155023	0.0544285007422068	0	0	16.4009718108297	0	0.095157826051494	0	0	0	0.32906588523527	0.199367858011184	0.263609975712339	0	0	0	0	0	0	0	0	0	0.247349240637831	0.779587450749036	0	0.463188249076327	0	0	0	0.0931239848402815	0.01367787551029	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lactonifactor	0.0141457007173891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210366879838438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0849566114448692	0	0	0	0	0	0	0	0	0	0.037877193720803	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Laedolimicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292911540714704	0	0	0	0.0684663536776213	0	0	0	0.139028883250495	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lientehia	0	0	0	0	0	0	0	0	0.00866063309227905	0	0	0	0	0	0.0137705482399518	0	0	0	0	0	0	0	0	0	0	0	0	0.0155376009944065	0	0	0	0	0	0	0	0	0	0	0.00224762875166699	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Luxibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0162769247463513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__MD308	0	0	0	0	0	0	0	0	0.0476334820075347	0	0	0	0	0	0	0.123216230156456	0	0	0	0	0	0	0	0	0.0914752137353552	0	0	0	0.0911280348890191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes_149359	0	0.0689090830785133	0	0.0473081653893462	0	0	0.0165800817950702	0	0.153004517963596	0	0	0.033096926713948	0	0.0480912035530913	0.139426800929512	0.257894435211187	0.515515515515516	0	0	0	0	0	0	0	0.38876965837526	0.0217503602403415	0	0	0.0227820087222548	0.0720582230442197	0	0.0503524672708963	0	0.0848401293811973	0	0	0	0.0389540828748113	0.0397081079461168	0	0	0	0	0	0.342434892313238	0	0	0	0.0216567406605306	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Otoolea_134252	0.642618975447105	0.188064372568442	3.82401408609675	0.0504620430819693	0.743191927959206	0.706137035255309	1.9133414391511	2.50274022652539	0.0144343884871317	0.83594566353187	0.750711881957028	1.52009456264775	1.57176060429983	3.43852105404603	1.75230226353387	1.57888704223738	7.06706706706707	0	0.322444233005603	0.420027233685975	0.415635823849579	0.982413328845507	0.859317263392927	0	0	0.788450558712379	0.374369269166079	0.551584835301429	0	3.17776763625009	0.836372477510333	0.266571885551804	0.152582159624413	0.387083090301713	0.492818467723633	0.088943623426382	0.51093114594557	7.09938160393436	1.61529586286468	1.35930578311791	0.380155863904201	0.346288936892964	0.406649670255578	0.0356930398572278	0.43615391547265	1.20309607942117	0.957718501702611	0.879084425277824	0.142934488359502	1.28887673077732	2.14833759590793
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Petralouisia	0.266747499242195	0	0	0	0.241401757621786	0	0	0	0.0202081438819844	0	0	0.865248226950355	0.174317257408483	0.0452623092264388	0.0585248300197952	0.449882514757293	0	0	0	0.140358227715513	0	0.115701783911141	0.00471720364168121	0	0.156563346585512	0	0.0868102653138734	0.147607209446861	0.0358002994206861	0.314654240626426	0.102115244347192	0.0533143771103608	0	0.0689326051222228	0	0	0	0	0.438287606575063	0	0	0.0445228633148096	0.0463538484229157	0	0.0540686672073533	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Robinsoniella	0.0969990906335253	0.183757554876035	0	0	0	0.182118067486771	0	0	0	0	0	0	0	0	0	0.690583987621067	0	0	0	0.00314234838169058	0.0148441365660564	0	0	0	0	0	0	0	0.0650914534921565	0.0816659861167824	0	0	0.892018779342723	0	0	0	0.750755969552675	0	0.00374604791944499	0	0	0.148409544382699	0	0.0356930398572278	1.14084887807516	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_A_166204	0.513286854602405	1.66099602337166	3.93236867649383	0.0157693884631154	0.214277964630574	0	4.14723112634022	0.470405553525758	3.76448851744396	0.246672490878257	0.513749775981202	4.84869976359338	0.107495642068565	0.168319212435819	4.84551166193304	2.98011347355149	0.262762762762763	0.0575291241190853	0.216724812348028	3.43249188226668	1.24690747154874	0.0210366879838438	1.33889963363052	0	0.0175913872567991	0.0978766210815367	0.103087190060225	0	0.0585823081429408	6.67499339466289	0	0.156981221491618	0.0508607198748044	0.827191261466674	0	0	0.166834659900594	0.258070799045625	0.490732277447293	2.54869834334608	0	0.0989396962551325	5.47186110701418	0.174499305968669	0.288366225105884	0	0	3.48869353679438	0.0757985923118571	5.48061950254619	1.85848252344416
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B	0.149540264726685	0.0186628766670973	0.0158017110995734	0.2460024600246	0.0379733101876966	0	0.0143694042223942	0.159846547314578	0	0.109632218168114	0.189171429140365	0	0	0	0.0912298820896807	0.0659063556650811	0	0	0.0819325510096205	0	0.509648688767937	0.0757320767418378	0.0345928267056622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0944004075700136	0	0	0.018138944313441	0	0	0.129764801297648	0	0.0354710556186152	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198294665873488	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Suipraeoptans	0	0.126333318977274	0.101582428497257	0	0	0	0.0607936332485907	0.959079283887468	0.394058805698697	0.104493207941484	0.589418347637348	0.0260047281323877	0.0900639163277164	0.059406780859701	0.320165246578879	0.392572640265918	0.405405405405405	0.0239704683829522	0.00792895654931811	0	0	0.0231403567822282	0.0628960485557495	0	0.100270907363755	0.051657105570811	0	0	0	0.0528426968990945	0.116703136396791	0.0918192050233991	0	0	0.0453911746587556	0.0649972632731253	0	0.0827774261089741	0.414312899890615	0	0	0.0280329139389542	0.0526748277533133	0.0237953599048186	0.106335045507795	0	0.0331063185773742	0	0.249052517596102	0.0315643281006692	0.579710144927536
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.195618153364632	0	0	0	0.298912098988565	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__UBA3402	4.49833282812974	5.2098138019151	3.92785390189395	1.33409026397956	2.84799826407725	12.6039447460656	3.92947938543163	13.7331019364267	0.587479611426262	8.04426400808538	3.66594316892013	2.09692671394799	0.78733294596165	8.23349693772189	1.75402358206386	2.84830076222133	23.3158158158158	0	2.33904218204884	6.60312139939248	0.435428005937655	9.11309323460114	0.797993616051072	0	1.67645920557295	1.21802017345912	9.3375291628235	2.94437538844002	0.452385601770488	6.74945355847525	0.131291028446389	10.6895326106273	0.209311424100157	5.74791876557612	0.706805433972052	0.119731800766284	0.535261200514407	3.69089935238837	0.747711164721219	0.455124704168942	14.2254324272952	1.98703889979058	0.693200733233602	0.380725758477097	5.90069388122916	0.967524819114925	2.4214907302308	2.96345441477304	5.07634001082837	3.02701906485417	13.0434782608696
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	0	0	0	0	0	0.0326438045495155	0	0	0	0	0	0	0	0	0	0	0.0550550550550551	0	0	0	0	0	0.00314480242778747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Monoglobales;f__Monoglobaceae;g__Ructibacterium	0	0.0129204530772212	0	0	0	0.012026664834032	0.0298441472311263	0	0.0317556546716898	0	0	0	0	0.0297033904298505	0.0413116447198554	0	0	0	0	0	0	0	0.0133654103180968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292155621561085	0	0	0	0	0	0	0	0	0	0	0.0216567406605306	0.01367787551029	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371021284905292	0	0	0	0	0	0	0	0.934969239859581	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae	0.133373749621097	0.053117418206354	0.0857807173976839	0.170309395401646	0.233264619724422	0	1.0555985409528	0.420168067226891	0.0461900431588216	0.176439351114309	0.109520301081264	0.0118203309692671	0	0.192364814212365	0.333935794818831	1.23502779528913	0.0825825825825826	0.115058248238171	0.457236494344011	0.169686812611292	0.479960415635824	0.168293503870751	0.0644684497696432	0	0.179432150019351	0.26372311791414	0	0.536047234307023	0.175746924428822	0.132106742247736	1.06005348893752	0.0622001066287542	0.0352112676056338	0	0.226955873293778	0	0.278057766500991	0	0.0457017846172288	0.0606832938891923	0	0.0329798987517108	0	0.0237953599048186	0.147787690366766	0.231364630657917	0.00709421112372304	0	0.210070384407147	0.0789108202516729	0.255754475703325
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__	0.664847933717288	0.109106048207646	0.505654755186347	0.662314315450847	0.111207551263969	0.877946532884338	0.548248038023654	0.470405553525758	0.349312201388588	2.65172927694126	0.364403910870388	0	0.575246949447995	0.288547221318548	1.60599018848438	0	0.267767767767768	0.0287645620595426	0.750607886668781	0.360322614433854	4.35922810489857	0.0168293503870751	0.306618236709279	0	0.344791190233262	0.288192273184525	0.0976615484781075	0.590428837787446	0.289656968040096	0.216174669132659	1.00656455142232	2.22439428943783	0.113458528951487	1.76573519274617	0.505787374768991	0.0376299945265463	0	0.248332278326922	0.109384599247794	0.436919716002185	1.10625356396122	0.4105997394588	0.242304207665241	3.94606385088241	0.787600252320447	0.0841325929665152	0.0898600075671585	0.597113949245314	0.0584731997834326	0.855393291528134	0.51150895140665
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter	0.036374658987572	0	0.0180590983995124	0	0.043398068785939	0.0429523744072572	0.00994804907704211	0.319693094629156	0.285800892045209	0.111345221576991	0.187180150938888	0.0378250591016548	0.0116211504938989	0.0254600489398718	0.105000430329632	0.0630408619405124	0.182682682682683	0	0.111005391690454	0	0.291934685799109	0	0.0377376291334497	0	0.038701051964958	0.116908186291835	0	0.0776880049720323	0	0.0360291115221099	0	0.0325810082341094	0.221048513302034	0	0.0842978957948319	0	0.104271662437871	0.0535618639528656	0.0217270779327809	0.0242733175556769	0.0494202623075461	0	0.0484608415330482	0.471941304778901	0.0558709561142651	0	0	0.254326311715597	0	0.718614536425235	0.596760443307758
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus	0	0	0.124156301496648	0	0.173592275143756	0.0670057040753213	0.0519509229578866	0	0.288687769742635	0.0308340613597821	0.00796511280591011	0	0	0.114570220229423	0.0860659264996988	0.106023267809044	0	0	0.0422877682630299	0.115219440661988	0	0	0.389955501045647	0	0.056292439221757	0.0625322856909818	0	0.225295214418894	0	0.105685393798189	0	0.0977430247023281	0	0.14316771833077	0.392309438122102	0	0	0.0535618639528656	0	0	0.117848317810302	0.0247349240637831	0.136954552158614	0	0.0396503559520591	0.311290593976106	0	0.210095648808537	0.0216567406605306	0.300913261226379	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Caproicibacterium	0	0	0	0	0.0108495171964848	0	0	0	0	0.0188430374976446	0	0	0	0.0155589187965884	0.0154918667699458	0	0	0	0.0264298551643937	0	0	0	0.00864820667641555	0	0	0	0	0	0	0.0240194076814066	0	0	0	0	0	0	0	0	0	0	0	0	0.0168559448810602	0	0	0	0	0	0.0346507850568489	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_A_51961	0	0	0	0	0	0.0309257095732252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Clostridium_E	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0353611790831554	0	0	0	0	0	0	0	0	0.00707580546252182	0	0	0.0108751801201707	0	0	0	0	0	0	0	0	0.0259378140907175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R	0.0484995453167627	0.0258409061544425	0	0	0	0	0.0718470211119708	1.27877237851662	0.246828043129953	0	0	0	0	0.0891101712895515	0	0	0.02002002002002	0	0	0	0	0	0	0	0.0721246877528762	0.0924390310214513	0	0	0.188765215127254	0	0	0	0.103677621283255	0	0	0	0.566542699245768	0	0.0134857725100019	0	0	0.0164899493758554	0.0147489517709277	0	0	0	0	0	0.0433134813210612	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.990580793159779	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.438184663536776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__RUG762	0	0	0	0	0	0	0.0121587266497181	0	0.0158778273358449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E	0.0323330302111751	0	0	0	0	0.0240533296680641	0.00442135514535205	0	0	0	0	0	0	0.00565778865330486	0	0	0	0	0	0	0	0	0	0	0	0.00543759006008537	0	0	0	0.0168135853769846	0	0.0177714590367869	0	0	0.0648445352267938	0	0	0	0.0194794491811139	0	0	0	0	0	0	0	0	0	0	0.00315643281006692	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Solibaculum	0	0	0	0	0	0	0	0	0.0187647050332713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0673060743732122	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905	0.0383954733757704	0.0818295361557345	0	0.0315387769262308	0.0515352066833026	0.113394268435159	0.0221067757267603	0	0.0620678704946665	0.0154170306798911	0.0318604512236405	0	0	0.131543586189338	0.0258197779499096	0.0802338242879248	0.04004004004004	0	0	0.0544673719493034	0.0890648193963385	0	0.176895136563045	0	0.0263870808851986	0.0625322856909818	0	0.0699192044748291	0	0.0480388153628132	0.0243131534159981	0.180676500207334	0	0	0.0129689070453588	0	0	0.0194770414374057	0.0891559404827907	0	0.0266109104732941	0	0.0231769242114578	0	0.0216274668829413	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737	0	0	0	0	0.0325485515894543	0.0103085698577417	0.0088427102907041	0.159846547314578	0.0303122158229767	0.039399078404166	0.0139389474103427	0	0	0.00424334148997864	0.0240984594199157	0.0200584560719812	0	0	0.0343588117137118	0	0	0	0.018082613959778	0	0.0263870808851986	0	0	0.0466128029832194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00842797244053012	0	0.00901144453455889	0	0	0	0	0.151508774883212	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071	0.268768313630393	0.0918787774380177	0.2370256664936	0.397388589270508	0.0461104480850602	0.104803793553708	0.253122582071405	0	0.145787323720031	0.1918563817942	0.312630677631972	0.108747044917258	0.0174317257408483	0.132958033352664	0.330493157758843	0.0974267866353373	0.175175175175175	0	0.470451421926208	0.0492301246464858	1.43493320138545	0.330276001346348	0.036165227919556	0	0.107307462266474	0.25284793779397	0.146492322717161	0.271908017402113	0	0.0384310522902505	0	0.156981221491618	1.35954616588419	0.0424200646905987	0.217229193009759	0.0821018062397373	0	0.0243463017967571	0.0322160121072269	0.151708234722981	0.0532218209465881	0.0808007519416915	0.0484608415330482	0.65437239738251	0.191042624132648	0.126198889449773	0.153707907680666	0.210095648808537	0.0952896589063346	0.194646689954127	0.238704177323103
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.185510642452646	0	0	0	0.0508607198748044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A_77030	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00848668297995728	0	0.0515788870422374	0	0	0	0.0272336859746517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101892503408904	0	0	0.0511188430651518	0	0	0.259529602595296	0.0715127040215379	0	0	0	0.0126257312402677	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus	0.24653935536021	0.0186628766670973	0.139958012596221	0	0.0813713789736357	0.374544704831283	0.345971040123798	0.854037267080745	0.0952669640150695	0.471075937441115	0.071686015253191	0.212765957446809	0.0203370133643231	0.0678934638396583	0.285738875979	0.372514184193937	0.3003003003003	0	0.16915107305212	0.605425788205719	0.232558139534884	0.0904577583305284	0.132867902574021	0	0	0.244691552703842	0.0271282079105854	0.271908017402113	0.475167610492742	0.343477529844114	0.0778020909311938	0.219181328120372	0	0.243915371970942	0.188049152157702	0	0	0.671957929590495	0.377601630280055	0	0.231895076981562	0.00659597975034217	0.120098607277554	0.579020424350585	0.333423447778679	0.328117112569409	0.0331063185773742	0.342787637529717	0.188413643746616	0.860654012878246	0.903665814151748
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Butyricicoccaceae;g__Pseudobutyricicoccus	0.101040719409922	0	0	0	0	0.168373307676448	0.0630043108212667	0	0	0.087363173852716	0	0	0	0.0834523826362466	0	0.0716373431142186	0.0325325325325325	0	0.0317158261972724	0.0492301246464858	0	0.027347694378997	0.059751246127962	0	0	0	0	0	0	0.0288232892176879	0	0	0	0	0	0	0	0	0.0472002037850068	0	0.0342140277513781	0.0412248734396385	0.0252839173215904	0	0.097323600973236	0.105165741208144	0	0.187980317355006	0.073632918245804	0.220950296704684	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__Avispirillum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104271662437871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__RUG13077	0	0	0	0	0	0	0.0298441472311263	0	0.0620678704946665	0	0	0	0	0.0862812769628991	0	0	0	0	0	0.0073321462239447	0	0.0189330191854594	0.0385238297403966	0	0	0.0190315652102988	0	0	0	0.0192155261451253	0	0.0296190983946449	0.0293427230046948	0	0.0259378140907175	0	0	0.0292155621561085	0.012736562926113	0	0	0	0	0	0	0	0	0	0.0259880887926367	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__CAG-382;g__SFLA01	0	0.0114848471797522	0	0	0	0.00343618995258058	0.0331601635901404	0	0.0418597266126821	0	0	0	0	0.0099011301432835	0	0	0	0	0	0.0209489892112706	0	0.0378660383709189	0.0165102127458842	0	0	0	0	0	0	0.00720582230442197	0	0.0118476393578579	0	0.0212100323452993	0.0875401225561716	0	0	0	0.0269715450200039	0.0121366587778385	0	0	0.0105349655506626	0.0198294665873488	0	0	0	0	0.0108283703302653	0	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309	0.664847933717288	0.305784056160903	0.252827377593174	0	0.526201584029511	0.522300872792248	0.465347629048303	0.159846547314578	0.394058805698697	0.726313445363756	0.14536330870786	0.0425531914893617	0.084253341080767	0.616698963210229	0.42000172131853	0.452748008481861	0.0850850850850851	0	1.0941960038059	0.328899130616948	0.737258782780802	0.549057556378324	0.990612764753054	0	0.0844386588326355	0.32353660857508	0.157343605881395	1.04878806712244	0.439367311072056	0.499603679773257	0.0729394602479942	0.858953853444701	0.34037558685446	0.0795376212948725	0.512271828291671	0	0.420562371832748	0.248332278326922	0.409068432803392	0.127434917167304	0.574035354495343	0.168197483633725	0.480394429110217	0.32520325203252	0.18203117959809	0.900218744741713	0.428017404464623	0.398075966163543	0.430969139144559	0.301965405496402	0.20460358056266
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__	0.0303122158229767	0	0	0	0	0	0.0265281308721123	0	0	0.0205560409065214	0	0	0	0.0212167074498932	0	0	0	0	0	0.0408505289619776	0	0.0589027263547627	0.0133654103180968	0	0	0.0217503602403415	0	0	0.419839875024409	0	0.0389010454655969	0	0.0841158059467919	0	0.00972668028401906	0	0.114698828681659	0	0.0329652216911159	0	0	0.00494698481275662	0.0210699311013253	0.0594883997620464	0.032441200324412	0	0	0	0	0.0157821640503346	0
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Dysosmobacter	0.61028594523593	0.410583286676142	0.144472787196099	0	0.629271997396116	0.996495086248368	0.762683762573229	0.00913408841797589	0.744814445935998	0.637237268102164	0.266831278997989	0.0851063829787234	0.25857059848925	0.824622696219183	0.352870298648765	0.249297954037481	0.162662662662663	0	0.425520668146739	0.543626270032471	0.356259277585354	0.80149781218445	0.873468874317971	0.00998435783938496	0.110825739717834	0.386068894266061	1.28045141337963	0.963331261653201	0.546768209334114	1.13131410179425	0.282032579625577	1.28546887032759	0.397104851330203	1.05519910917864	0.437700612780858	0.0102627257799672	0.768134579958986	1.04689097726055	0.522199079970631	0.904181078948965	0.88956472153583	0.461718582523952	0.547818208634458	0.146738052746381	0.535279805352798	0.483762409557463	0.666855845629966	0.398075966163543	0.632376827287493	0.640755860443584	0.460358056265985
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Enterenecus	0.24653935536021	0.0488106005139469	0.121898914196709	0	0.187154171639362	0	0.16690615673704	0	0.108257913653488	0	0	0.0898345153664303	0	0.342296213524944	0	0	0.167667667667668	0	0	0.225201634021159	0	0.0631100639515315	0.109281884365615	0	0	0.119626981321878	0	0.450590428837787	0.162728633730391	0.324262003698989	0	0	0.0234741784037559	0.106050161726497	0	0.0273672687465791	0.0486601091376734	0.141208550421191	0.0644320242144538	0	0	0	0	0	0	0	0	0	0.149431510557661	0	0.323955669224211
d__Bacteria;p__Bacillota_A_368345;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Evtepia	0.531474184096191	0.579984782577487	0.0361181967990248	0	0.390582619073451	0.0326438045495155	0.3227589256107	0	0.232393654642821	0.14389228634565	0	0	0	0.579923336963748	0.249591186849126	1.04017422201845	0.117617617617618	0	0.536526059837192	0.227296532942286	0	0.23981824301582	0.111640486186455	0	0.0334236357879182	0.165846496832604	0.124789756388693	0.186451211932878	0.211547223849509	0.0480388153628132	0.145878920495988	0.225105147799301	0.183881064162754	0.14316771833077	0.0551178549427747	0	0	0.223985976530165	0.0599367667111198	0	0.243299752898688	0.0527678380027373	0.115884621057289	0	0.126160223483824	0.365976779404341	0.0472947408248203	0.0939901586775032	0	0.051555069231093	0.272804774083546
